#FMR data from 2025-05-08 11:09:22.253168 freqᵡ_rᵡ_i
2.74574e+09	1.71153e+01	3.57316e+01
2.76133e+09	1.51626e+01	3.27848e+01
2.77692e+09	1.55541e+01	3.71180e+01
2.79251e+09	1.42081e+01	3.71742e+01
2.80810e+09	1.32266e+01	3.61527e+01
2.82369e+09	1.49367e+01	3.65586e+01
2.83928e+09	1.73723e+01	3.37138e+01
2.85487e+09	1.21853e+01	3.40059e+01
2.87046e+09	1.50338e+01	3.35103e+01
2.88606e+09	1.45593e+01	3.45920e+01
2.90164e+09	1.74080e+01	3.61310e+01
2.91723e+09	1.30929e+01	3.39233e+01
2.93282e+09	1.26773e+01	3.51326e+01
2.94842e+09	1.18792e+01	3.33901e+01
2.96400e+09	1.28262e+01	3.26078e+01
2.97959e+09	1.33705e+01	3.40560e+01
2.99518e+09	1.16920e+01	3.30207e+01
3.01078e+09	1.45893e+01	3.32709e+01
3.02637e+09	1.59379e+01	3.13631e+01
3.04195e+09	1.41174e+01	3.52373e+01
3.05754e+09	1.16166e+01	3.42718e+01
3.07314e+09	1.30901e+01	3.23522e+01
3.08873e+09	1.23230e+01	3.40116e+01
3.10431e+09	1.36529e+01	3.06607e+01
3.11990e+09	1.34080e+01	3.26301e+01
3.13550e+09	1.43559e+01	3.31655e+01
3.15109e+09	1.16899e+01	3.15465e+01
3.16668e+09	1.51452e+01	2.93113e+01
3.18226e+09	1.20208e+01	3.10776e+01
3.19785e+09	1.65967e+01	3.32138e+01
3.21345e+09	1.48716e+01	3.15219e+01
3.22904e+09	1.36922e+01	3.04138e+01
3.24462e+09	1.43222e+01	3.09263e+01
3.26021e+09	1.30093e+01	3.25201e+01
3.27581e+09	1.05593e+01	3.16059e+01
3.29140e+09	1.11543e+01	3.00120e+01
3.30698e+09	1.15253e+01	2.87981e+01
3.32257e+09	1.05261e+01	2.69496e+01
3.33817e+09	1.26760e+01	3.07622e+01
3.35376e+09	1.19375e+01	3.01424e+01
3.36935e+09	1.13960e+01	2.94408e+01
3.38493e+09	7.68681e+00	2.84107e+01
3.40053e+09	1.07505e+01	2.88134e+01
3.41612e+09	1.34528e+01	2.82469e+01
3.43171e+09	1.17109e+01	2.72314e+01
3.44729e+09	1.14641e+01	2.75019e+01
3.46289e+09	1.06721e+01	2.73472e+01
3.47848e+09	1.06539e+01	2.83530e+01
3.49407e+09	1.17848e+01	2.90820e+01
3.50966e+09	1.10673e+01	2.81245e+01
3.52525e+09	7.51823e+00	2.80703e+01
3.54084e+09	8.61294e+00	2.84359e+01
3.55643e+09	1.09228e+01	3.00317e+01
3.57202e+09	1.03436e+01	2.87398e+01
3.58760e+09	1.37955e+01	2.69465e+01
3.60320e+09	1.04420e+01	2.90174e+01
3.61879e+09	9.98359e+00	2.86142e+01
3.63438e+09	1.13085e+01	2.64179e+01
3.64997e+09	1.04617e+01	2.94255e+01
3.66556e+09	1.02941e+01	2.75408e+01
3.68115e+09	1.10327e+01	2.66272e+01
3.69674e+09	9.35136e+00	2.83832e+01
3.71233e+09	1.07301e+01	2.74400e+01
3.72792e+09	8.53868e+00	2.56853e+01
3.74351e+09	9.03389e+00	2.68759e+01
3.75910e+09	9.38111e+00	2.54224e+01
3.77469e+09	1.07353e+01	2.43312e+01
3.79028e+09	1.20928e+01	2.43628e+01
3.80587e+09	1.05186e+01	2.46514e+01
3.82146e+09	9.60410e+00	2.54861e+01
3.83705e+09	1.02793e+01	2.60689e+01
3.85264e+09	9.06735e+00	2.42957e+01
3.86823e+09	1.05829e+01	2.51064e+01
3.88382e+09	9.32112e+00	2.83457e+01
3.89941e+09	1.16993e+01	2.65559e+01
3.91500e+09	8.03877e+00	2.50548e+01
3.93059e+09	1.00309e+01	2.63322e+01
3.94618e+09	1.21789e+01	2.41079e+01
3.96177e+09	9.12841e+00	2.35087e+01
3.97736e+09	7.29748e+00	2.39510e+01
3.99295e+09	1.31434e+01	2.65306e+01
4.00854e+09	1.10011e+01	2.38481e+01
4.02413e+09	1.06257e+01	2.64589e+01
4.03972e+09	9.61312e+00	2.57477e+01
4.05531e+09	9.37711e+00	2.52399e+01
4.07090e+09	1.15172e+01	2.30331e+01
4.08649e+09	8.64819e+00	2.69294e+01
4.10208e+09	1.07781e+01	2.50662e+01
4.11767e+09	7.75145e+00	2.52407e+01
4.13326e+09	1.02536e+01	2.74534e+01
4.14885e+09	9.40376e+00	2.36929e+01
4.16444e+09	9.46256e+00	2.49128e+01
4.18003e+09	1.41828e+01	2.10397e+01
4.19562e+09	1.01251e+01	2.58447e+01
4.21121e+09	1.07466e+01	2.33494e+01
4.22680e+09	8.07429e+00	2.36118e+01
4.24239e+09	1.21449e+01	2.24496e+01
4.25798e+09	1.03500e+01	2.26476e+01
4.27357e+09	1.03873e+01	2.41451e+01
4.28916e+09	1.14973e+01	2.31996e+01
4.30475e+09	1.11858e+01	2.10605e+01
4.32034e+09	8.86184e+00	2.43312e+01
4.33593e+09	1.04107e+01	2.40100e+01
4.35152e+09	1.00101e+01	2.37066e+01
4.36712e+09	9.73847e+00	2.23767e+01
4.38270e+09	8.54264e+00	2.14919e+01
4.39829e+09	7.80691e+00	2.45117e+01
4.41388e+09	8.02105e+00	2.31537e+01
4.42947e+09	1.00026e+01	2.27587e+01
4.44506e+09	7.79045e+00	2.02866e+01
4.46065e+09	9.78928e+00	2.16132e+01
4.47624e+09	9.05180e+00	2.21512e+01
4.49183e+09	1.29169e+01	1.84394e+01
4.50743e+09	1.14582e+01	2.15203e+01
4.52301e+09	1.00758e+01	2.15478e+01
4.53860e+09	6.69047e+00	2.47349e+01
4.55419e+09	8.18101e+00	2.20343e+01
4.56979e+09	1.03633e+01	2.23916e+01
4.58537e+09	1.08351e+01	2.31575e+01
4.60096e+09	9.13545e+00	2.32522e+01
4.61655e+09	1.12913e+01	2.20610e+01
4.63215e+09	9.40766e+00	2.23553e+01
4.64774e+09	8.53409e+00	2.25639e+01
4.66332e+09	7.44511e+00	2.25949e+01
4.67891e+09	9.86275e+00	2.07856e+01
4.69451e+09	7.73812e+00	2.05147e+01
4.71010e+09	9.91068e+00	2.02321e+01
4.72568e+09	9.66400e+00	2.10364e+01
4.74127e+09	6.53514e+00	2.24716e+01
4.75687e+09	8.78419e+00	2.10575e+01
4.77246e+09	8.85796e+00	2.00687e+01
4.78804e+09	8.42023e+00	2.17436e+01
4.80363e+09	1.00944e+01	2.06446e+01
4.81923e+09	9.97991e+00	2.01276e+01
4.83482e+09	9.15343e+00	2.05083e+01
4.85041e+09	8.55838e+00	2.08736e+01
4.86599e+09	6.30677e+00	2.00575e+01
4.88158e+09	8.09115e+00	1.84216e+01
4.89718e+09	8.33987e+00	2.11354e+01
4.91277e+09	8.18259e+00	2.13090e+01
4.92835e+09	8.96836e+00	2.14209e+01
4.94394e+09	1.03510e+01	2.12531e+01
4.95954e+09	1.08448e+01	2.08911e+01
4.97513e+09	1.02944e+01	2.10899e+01
4.99072e+09	1.02718e+01	1.95587e+01
5.00630e+09	9.30960e+00	2.10719e+01
5.02190e+09	8.85613e+00	2.07676e+01
5.03749e+09	9.78117e+00	1.94797e+01
5.05308e+09	9.45409e+00	2.02574e+01
5.06866e+09	9.78644e+00	2.06899e+01
5.08426e+09	1.04009e+01	2.00569e+01
5.09985e+09	8.39932e+00	1.94356e+01
5.11544e+09	7.56878e+00	2.08634e+01
5.13103e+09	9.14275e+00	1.86030e+01
5.14662e+09	9.91481e+00	2.10426e+01
5.16221e+09	9.28008e+00	1.84466e+01
5.17780e+09	1.01082e+01	1.85898e+01
5.19339e+09	9.82467e+00	1.83949e+01
5.20898e+09	1.02575e+01	1.96730e+01
5.22457e+09	9.40793e+00	1.76635e+01
5.24016e+09	8.25021e+00	1.89964e+01
5.25575e+09	8.01908e+00	1.94696e+01
5.27133e+09	1.05268e+01	1.89686e+01
5.28693e+09	8.73528e+00	2.04518e+01
5.30252e+09	9.37975e+00	1.92102e+01
5.31811e+09	1.02150e+01	1.92055e+01
5.33370e+09	8.53268e+00	2.00611e+01
5.34929e+09	9.42172e+00	1.93678e+01
5.36488e+09	1.11897e+01	1.89500e+01
5.38047e+09	8.39819e+00	2.08439e+01
5.39606e+09	7.78707e+00	1.90435e+01
5.41165e+09	8.91115e+00	2.00063e+01
5.42724e+09	8.58975e+00	1.90574e+01
5.44283e+09	7.09113e+00	1.95495e+01
5.45842e+09	8.50593e+00	1.97066e+01
5.47401e+09	6.46077e+00	1.79403e+01
5.48960e+09	8.60815e+00	1.84951e+01
5.50519e+09	1.04620e+01	1.99092e+01
5.52078e+09	7.07506e+00	1.87641e+01
5.53637e+09	6.78957e+00	1.79227e+01
5.55196e+09	9.75296e+00	1.92883e+01
5.56755e+09	7.57480e+00	1.59867e+01
5.58314e+09	7.27658e+00	1.73781e+01
5.59873e+09	9.46045e+00	1.72626e+01
5.61432e+09	8.74851e+00	1.89957e+01
5.62991e+09	8.79232e+00	1.80301e+01
5.64550e+09	8.98338e+00	1.60482e+01
5.66109e+09	7.28045e+00	1.85528e+01
5.67668e+09	7.27084e+00	1.62187e+01
5.69227e+09	9.50033e+00	1.74779e+01
5.70786e+09	9.45295e+00	1.83736e+01
5.72345e+09	8.36767e+00	1.69911e+01
5.73904e+09	8.94966e+00	1.70140e+01
5.75463e+09	7.76763e+00	1.73192e+01
5.77022e+09	8.13558e+00	1.91514e+01
5.78581e+09	1.02558e+01	1.78966e+01
5.80140e+09	8.13441e+00	1.88085e+01
5.81699e+09	9.73511e+00	1.85169e+01
5.83258e+09	7.23295e+00	1.96779e+01
5.84817e+09	8.52385e+00	1.81253e+01
5.86376e+09	8.66215e+00	1.62260e+01
5.87935e+09	7.49022e+00	1.77389e+01
5.89494e+09	8.41816e+00	1.73166e+01
5.91053e+09	7.31905e+00	1.64628e+01
5.92612e+09	7.28585e+00	1.80008e+01
5.94171e+09	8.17296e+00	1.68771e+01
5.95730e+09	7.32419e+00	1.90800e+01
5.97289e+09	6.87440e+00	1.68978e+01
5.98849e+09	9.41982e+00	1.71926e+01
6.00407e+09	8.54826e+00	1.87763e+01
6.01966e+09	6.78920e+00	1.78958e+01
6.03525e+09	7.52142e+00	1.78127e+01
6.05085e+09	8.32084e+00	1.66678e+01
6.06643e+09	9.56086e+00	1.59844e+01
6.08202e+09	6.78704e+00	1.73630e+01
6.09761e+09	7.28650e+00	1.68339e+01
6.11320e+09	8.03522e+00	1.62669e+01
6.12879e+09	8.28684e+00	1.60624e+01
6.14438e+09	8.15629e+00	1.75653e+01
6.15997e+09	7.39526e+00	1.72074e+01
6.17556e+09	8.55878e+00	1.54177e+01
6.19116e+09	9.84095e+00	1.66655e+01
6.20674e+09	8.13120e+00	1.68078e+01
6.22233e+09	7.71795e+00	1.67805e+01
6.23792e+09	8.55083e+00	1.72189e+01
6.25352e+09	8.23734e+00	1.65135e+01
6.26910e+09	8.67887e+00	1.74195e+01
6.28469e+09	7.57526e+00	1.65876e+01
6.30028e+09	8.17620e+00	1.63931e+01
6.31586e+09	6.68435e+00	1.75119e+01
6.33144e+09	8.91504e+00	1.50004e+01
6.34709e+09	7.83252e+00	1.65626e+01
6.36267e+09	6.07171e+00	1.62557e+01
6.37825e+09	7.87370e+00	1.68906e+01
6.39383e+09	8.47920e+00	1.59519e+01
6.40941e+09	9.08147e+00	1.58371e+01
6.42500e+09	8.27625e+00	1.70379e+01
6.44058e+09	7.67366e+00	1.66174e+01
6.45616e+09	7.79969e+00	1.61476e+01
6.47181e+09	7.84633e+00	1.62378e+01
6.48739e+09	8.38473e+00	1.68437e+01
6.50297e+09	8.15350e+00	1.52072e+01
6.51855e+09	9.02280e+00	1.69574e+01
6.53414e+09	9.15504e+00	1.58319e+01
6.54972e+09	7.48190e+00	1.67664e+01
6.56530e+09	8.94039e+00	1.42104e+01
6.58088e+09	8.56736e+00	1.62324e+01
6.59646e+09	7.18235e+00	1.58337e+01
6.61211e+09	7.21584e+00	1.60642e+01
6.62769e+09	7.01967e+00	1.54206e+01
6.64327e+09	7.84442e+00	1.56176e+01
6.65886e+09	7.99158e+00	1.61448e+01
6.67444e+09	7.61755e+00	1.50138e+01
6.69002e+09	8.76338e+00	1.54093e+01
6.70560e+09	8.03491e+00	1.64423e+01
6.72119e+09	8.08904e+00	1.59503e+01
6.73683e+09	7.07561e+00	1.55885e+01
6.75241e+09	7.47476e+00	1.69808e+01
6.76800e+09	7.52575e+00	1.69279e+01
6.78358e+09	7.34213e+00	1.45961e+01
6.79916e+09	7.61201e+00	1.64998e+01
6.81474e+09	7.43788e+00	1.65448e+01
6.83033e+09	8.35950e+00	1.47998e+01
6.84591e+09	6.98962e+00	1.62482e+01
6.86155e+09	7.27937e+00	1.65092e+01
6.87713e+09	8.38093e+00	1.39389e+01
6.89272e+09	8.11820e+00	1.44554e+01
6.90830e+09	7.18730e+00	1.58365e+01
6.92388e+09	6.47715e+00	1.48691e+01
6.93946e+09	7.67929e+00	1.44797e+01
6.95505e+09	5.90817e+00	1.52996e+01
6.97063e+09	8.29898e+00	1.58038e+01
6.98627e+09	8.70165e+00	1.50667e+01
7.00186e+09	5.97098e+00	1.44392e+01
7.01744e+09	7.84680e+00	1.47066e+01
7.03302e+09	6.60566e+00	1.46069e+01
7.04860e+09	7.35641e+00	1.45133e+01
7.06419e+09	8.21280e+00	1.45871e+01
7.07977e+09	7.30831e+00	1.34566e+01
7.09535e+09	7.70897e+00	1.46766e+01
7.11099e+09	8.80315e+00	1.44633e+01
7.12658e+09	7.92409e+00	1.51179e+01
7.14216e+09	7.17357e+00	1.66673e+01
7.15774e+09	5.59174e+00	1.28971e+01
7.17332e+09	8.05045e+00	1.51150e+01
7.18891e+09	7.90220e+00	1.44100e+01
7.20449e+09	7.16850e+00	1.59157e+01
7.22007e+09	6.62715e+00	1.38722e+01
7.23572e+09	7.44269e+00	1.48204e+01
7.25130e+09	7.36684e+00	1.44401e+01
7.26688e+09	7.57148e+00	1.49231e+01
7.28246e+09	7.90983e+00	1.34953e+01
7.29805e+09	7.41406e+00	1.48904e+01
7.31363e+09	7.92365e+00	1.48650e+01
7.32921e+09	8.27610e+00	1.49897e+01
7.34479e+09	6.62152e+00	1.43044e+01
7.36044e+09	7.19611e+00	1.46471e+01
7.37602e+09	7.85681e+00	1.48926e+01
7.39160e+09	7.83953e+00	1.47497e+01
7.40718e+09	8.13081e+00	1.44271e+01
7.42277e+09	9.10075e+00	1.34606e+01
7.43835e+09	5.49813e+00	1.56455e+01
7.45393e+09	7.42216e+00	1.54539e+01
7.46951e+09	7.33402e+00	1.47253e+01
7.48516e+09	6.96266e+00	1.30018e+01
7.50074e+09	7.02959e+00	1.38536e+01
7.51632e+09	8.81152e+00	1.44042e+01
7.53191e+09	7.85284e+00	1.41898e+01
7.54749e+09	7.59279e+00	1.50297e+01
7.56307e+09	7.01486e+00	1.41887e+01
7.57865e+09	6.59234e+00	1.31433e+01
7.59423e+09	7.49322e+00	1.44925e+01
7.60988e+09	7.24681e+00	1.42852e+01
7.62546e+09	5.86593e+00	1.43154e+01
7.64104e+09	6.29963e+00	1.37143e+01
7.65663e+09	7.42799e+00	1.45641e+01
7.67221e+09	7.54685e+00	1.46240e+01
7.68779e+09	7.40237e+00	1.34750e+01
7.70337e+09	7.26804e+00	1.33821e+01
7.71896e+09	7.64646e+00	1.33327e+01
7.73460e+09	6.51313e+00	1.39339e+01
7.75018e+09	7.34844e+00	1.37642e+01
7.76577e+09	7.18041e+00	1.57725e+01
7.78135e+09	7.07647e+00	1.38767e+01
7.79693e+09	7.56436e+00	1.46448e+01
7.81251e+09	8.49658e+00	1.35157e+01
7.82809e+09	7.31495e+00	1.39238e+01
7.84368e+09	7.81207e+00	1.42090e+01
7.85932e+09	8.07084e+00	1.34674e+01
7.87490e+09	6.27453e+00	1.41152e+01
7.89049e+09	7.79635e+00	1.33176e+01
7.90607e+09	6.97167e+00	1.52146e+01
7.92165e+09	6.60100e+00	1.41302e+01
7.93723e+09	5.50702e+00	1.44259e+01
7.95282e+09	7.27053e+00	1.36868e+01
7.96840e+09	6.36610e+00	1.46970e+01
7.98404e+09	5.90417e+00	1.44789e+01
7.99963e+09	7.50931e+00	1.28542e+01
8.01521e+09	7.49758e+00	1.36423e+01
8.03079e+09	7.72120e+00	1.27953e+01
8.04637e+09	7.99877e+00	1.43594e+01
8.06196e+09	8.30947e+00	1.40254e+01
8.07754e+09	8.07488e+00	1.27005e+01
8.09312e+09	8.74201e+00	1.29848e+01
8.10876e+09	7.54722e+00	1.38262e+01
8.12435e+09	6.29187e+00	1.32905e+01
8.13993e+09	7.52328e+00	1.36136e+01
8.15551e+09	6.33311e+00	1.42067e+01
8.17109e+09	6.22060e+00	1.26752e+01
8.18668e+09	7.93642e+00	1.53705e+01
8.20226e+09	6.87603e+00	1.41348e+01
8.21784e+09	5.74094e+00	1.35694e+01
8.23349e+09	6.79421e+00	1.38428e+01
8.24907e+09	6.29504e+00	1.40345e+01
8.26465e+09	8.13652e+00	1.29864e+01
8.28023e+09	4.21145e+00	1.44037e+01
8.29582e+09	5.96114e+00	1.37355e+01
8.31140e+09	6.50483e+00	1.32721e+01
8.32698e+09	5.99420e+00	1.27352e+01
8.34256e+09	7.57013e+00	1.27408e+01
8.35821e+09	6.98770e+00	1.31113e+01
8.37379e+09	5.94397e+00	1.40135e+01
8.38937e+09	6.73630e+00	1.33007e+01
8.40495e+09	7.33427e+00	1.19453e+01
8.42054e+09	6.60238e+00	1.29865e+01
8.43612e+09	7.47109e+00	1.24539e+01
8.45170e+09	8.08570e+00	1.36966e+01
8.46728e+09	6.36152e+00	1.28045e+01
8.48293e+09	5.36717e+00	1.27188e+01
8.49851e+09	6.07386e+00	1.27339e+01
8.51409e+09	6.87393e+00	1.33177e+01
8.52968e+09	7.66483e+00	1.35363e+01
8.54526e+09	7.81071e+00	1.32693e+01
8.56084e+09	6.77808e+00	1.24992e+01
8.57642e+09	6.87173e+00	1.40716e+01
8.59200e+09	5.98114e+00	1.29845e+01
8.60759e+09	7.03218e+00	1.36111e+01
8.62323e+09	7.92013e+00	1.41277e+01
8.63881e+09	7.27403e+00	1.27423e+01
8.65440e+09	6.42607e+00	1.34373e+01
8.66998e+09	5.22709e+00	1.26416e+01
8.68556e+09	7.09012e+00	1.27718e+01
8.70114e+09	7.63643e+00	1.28290e+01
8.71673e+09	7.27631e+00	1.39567e+01
8.73231e+09	6.64524e+00	1.36817e+01
8.74795e+09	6.82893e+00	1.28303e+01
8.76354e+09	6.38712e+00	1.41970e+01
8.77912e+09	6.65642e+00	1.13276e+01
8.79470e+09	6.17862e+00	1.26454e+01
8.81028e+09	5.96047e+00	1.11487e+01
8.82586e+09	7.87422e+00	1.23924e+01
8.84145e+09	6.80596e+00	1.23629e+01
8.85703e+09	6.68821e+00	1.18909e+01
8.87267e+09	6.37267e+00	1.29291e+01
8.88826e+09	7.76373e+00	1.33302e+01
8.90384e+09	7.09238e+00	1.33509e+01
8.91942e+09	6.12677e+00	1.15100e+01
8.93500e+09	7.26235e+00	1.14449e+01
8.95059e+09	6.74858e+00	1.26318e+01
8.96617e+09	6.75954e+00	1.20283e+01
8.98175e+09	6.09477e+00	1.26998e+01
8.99740e+09	6.42107e+00	1.27461e+01
9.01298e+09	5.94881e+00	1.12551e+01
9.02856e+09	7.58175e+00	1.21923e+01
9.04414e+09	6.01032e+00	1.16656e+01
9.05972e+09	5.84818e+00	1.11598e+01
9.07531e+09	6.43311e+00	1.23633e+01
9.09089e+09	6.24769e+00	1.21235e+01
9.10647e+09	5.98043e+00	1.27131e+01
9.12212e+09	7.10103e+00	1.25302e+01
9.13770e+09	5.95393e+00	1.13158e+01
9.15328e+09	7.30083e+00	1.16006e+01
9.16886e+09	5.70633e+00	1.28861e+01
9.18445e+09	6.47619e+00	1.27429e+01
9.20003e+09	5.76194e+00	1.14690e+01
9.21561e+09	7.93011e+00	1.17183e+01
9.23119e+09	6.74664e+00	1.14823e+01
9.24684e+09	6.17929e+00	1.15390e+01
9.26242e+09	6.30770e+00	1.14948e+01
9.27800e+09	5.16073e+00	1.15699e+01
